datetime,sec_code,ret
2017-07-31,VTIP.O,0.002836304719848
2017-07-31,VTWO.O,-0.0122326850099027
2017-07-31,VXUS.O,0.0053983619660504
2017-07-31,XLE.P,-0.0547883518616516
2017-08-31,ACWI.O,0.0188008882740944
2017-08-31,BIL.P,0.0007200232770114
2017-08-31,BNDX.O,-0.0040289265415356
2017-08-31,BWX.P,-0.0186536946052523
2017-08-31,CPER.P,-0.0429776273925558
2017-08-31,CQQQ.P,0.035500814950377
2017-08-31,DBA.P,0.0182403433487532
2017-08-31,DVY.O,0.0253006344654047
2017-08-31,EFA.P,0.0236173395020611
2017-08-31,EMB.O,-0.001860052380564
2017-08-31,EWA.P,-0.0092715232421636
2017-08-31,EWG.P,0.0542912873842804
2017-08-31,EWH.P,0.0
2017-08-31,EWJ.P,0.0182781940045571
2017-08-31,EWQ.P,0.0404040403035643
2017-08-31,EWT.P,-0.036819637231506
2017-08-31,EWU.P,0.0298463356807976
2017-08-31,EWY.P,0.0086169125638169
2017-08-31,EWZ.P,0.0422499999709553
2017-08-31,FLOT.P,0.0019167600513589
2017-08-31,GLD.P,-0.0336989349864885
2017-08-31,HYG.P,0.0060306809677537
2017-08-31,IAGG.B,-0.0061736095364168
2017-08-31,IBB.O,0.0010819634506908
2017-08-31,ICLN.O,-0.0164293539870314
2017-08-31,IEF.O,-0.0144064557560653
2017-08-31,IEMG.P,0.0001851509304653
2017-08-31,IGOV.O,-0.013026052136033
2017-08-31,INDA.B,-0.0369393138958983
2017-08-31,IUSG.O,0.0124119280739483
2017-08-31,KSA.P,0.001152814921643
2017-08-31,MBB.O,-0.0031921000856756
2017-08-31,MCHI.O,0.0175806451953883
2017-08-31,PFF.O,-0.0016130924635443
2017-08-31,QQQ.O,-0.0029470682084586
2017-08-31,SHY.O,-0.001866234276791
2017-08-31,SLV.P,-0.0546546546546545
2017-08-31,SMH.P,0.0535109504476971
2017-08-31,SPY.P,0.0201389756485317
2017-08-31,TIP.P,-0.0070192081434394
2017-08-31,TLT.O,-0.0232160504478154
2017-08-31,USO.P,0.0830737279335409
2017-08-31,VCLT.O,0.0001488428268281
2017-08-31,VEGI.P,0.0387883265156183
2017-08-31,VGK.P,0.032128250743852
2017-08-31,VONG.O,0.0129929438012439
2017-08-31,VTIP.O,-0.0010101009603614
2017-08-31,VTWO.O,0.0630010534682781
2017-08-31,VXUS.O,0.0188433252872588
2017-08-31,XLE.P,0.1017973297778251
2017-09-29,ACWI.O,0.0215053763337227
2017-09-29,BIL.P,0.0006947852729968
2017-09-29,BNDX.O,0.0062186815826053
2017-09-29,BWX.P,-0.0075894298734513
2017-09-29,CPER.P,0.0499313984168865
2017-09-29,CQQQ.P,0.0346335490290126
2017-09-29,DBA.P,0.0242360375463075
2017-09-29,DVY.O,0.0117458617498957
2017-09-29,EFA.P,0.0167932242203867
2017-09-29,EMB.O,0.0024462206730644
2017-09-29,EWA.P,0.0115864528336053
2017-09-29,EWG.P,0.0197348133670303
2017-09-29,EWH.P,-0.0004050224848666
2017-09-29,EWJ.P,0.0527732902598743
2017-09-29,EWQ.P,0.015857605162399
2017-09-29,EWT.P,0.0554016621603818
2017-09-29,EWU.P,0.0060258249049118
2017-09-29,EWY.P,0.0825369243252793
2017-09-29,EWZ.P,-0.0364595826779101
2017-09-29,FLOT.P,0.0019139213347449
2017-09-29,GLD.P,-0.0074847836815264
2017-09-29,HYG.P,0.0008632961790933
2017-09-29,IAGG.B,0.0124544366085537
2017-09-29,IBB.O,-0.0581851971436179
2017-09-29,ICLN.O,0.0361915370683383
2017-09-29,IEF.O,-0.0018904629111956
2017-09-29,IEMG.P,0.0325805257335745
2017-09-29,IGOV.O,-0.0101522842890903
2017-09-29,INDA.B,0.0729071537184524
2017-09-29,IUSG.O,0.0328843107377341
2017-09-29,KSA.P,-0.0359639021381165
2017-09-29,MBB.O,0.0001424383428691
2017-09-29,MCHI.O,0.0350293231876992
2017-09-29,PFF.O,-0.0037468164554853
2017-09-29,QQQ.O,0.0460639397424116
2017-09-29,SHY.O,-0.000917286300873
2017-09-29,SLV.P,0.0031766200762388
2017-09-29,SMH.P,0.0888341192438619
2017-09-29,SPY.P,0.0235640647842474
2017-09-29,TIP.P,0.0023598000515545
2017-09-29,TLT.O,-0.0003819538428045
2017-09-29,USO.P,0.0479386385426654
2017-09-29,VCLT.O,0.0071045832878147
2017-09-29,VEGI.P,0.0245376954071148
2017-09-29,VGK.P,0.0046288359565604
2017-09-29,VONG.O,0.0389741991261565
2017-09-29,VTIP.O,0.0018200200929829
2017-09-29,VTWO.O,0.0073990856066186
2017-09-29,VXUS.O,0.0202813814059636
2017-09-29,XLE.P,-0.0083235981152852
2017-10-31,ACWI.O,0.020199146435281
2017-10-31,BIL.P,0.0005385769486718
2017-10-31,BNDX.O,0.0023361975742948
2017-10-31,BWX.P,0.0210664415038903
2017-10-31,CPER.P,-0.0118716136749731
2017-10-31,CQQQ.P,0.0407438716140202
2017-10-31,DBA.P,-0.0185185183802699
2017-10-31,DVY.O,0.0405277050214369
2017-10-31,EFA.P,0.006893580580771
2017-10-31,EMB.O,-0.002712615134677
2017-10-31,EWA.P,0.003083700333796
2017-10-31,EWG.P,0.0051406108865292
2017-10-31,EWH.P,0.0397082660042975
2017-10-31,EWJ.P,0.0214833760794923
2017-10-31,EWQ.P,-0.0009557184076153
2017-10-31,EWT.P,-0.0262467192097158
2017-10-31,EWU.P,-0.001140901294669
2017-10-31,EWY.P,0.0052166934089614
2017-10-31,EWZ.P,-0.0365944733944031
2017-10-31,FLOT.P,0.0015720814783612
2017-10-31,GLD.P,0.0035634374741029
2017-10-31,HYG.P,-0.0036738631036902
2017-10-31,IAGG.B,-0.0008924775555309
2017-10-31,IBB.O,0.0050289573952437
2017-10-31,ICLN.O,-0.0420849006908111
2017-10-31,IEF.O,-0.0027896058576227
2017-10-31,IEMG.P,0.0012549299771587
2017-10-31,IGOV.O,0.0164102564512949
2017-10-31,INDA.B,-0.0131933606597667
2017-10-31,IUSG.O,0.0283851170219866
2017-10-31,KSA.P,0.0027777776627544
2017-10-31,MBB.O,-0.0014565301815896
2017-10-31,MCHI.O,0.0143950994985249
2017-10-31,PFF.O,0.0068107976339404
2017-10-31,QQQ.O,0.0197173840585878
2017-10-31,SHY.O,-0.0021552329533202
2017-10-31,SLV.P,-0.0177327422419252
2017-10-31,SMH.P,-0.0133845093441727
2017-10-31,SPY.P,0.0305658175435799
2017-10-31,TIP.P,0.0008605817225746
2017-10-31,TLT.O,0.0074266380496512
2017-10-31,USO.P,0.049405306495883
2017-10-31,VCLT.O,0.0017055488895576
2017-10-31,VEGI.P,-0.0062478305280224
2017-10-31,VGK.P,-0.0005119454183686
2017-10-31,VONG.O,0.030009752932373
2017-10-31,VTIP.O,-0.0012111424912384
2017-10-31,VTWO.O,0.0299666109870535
2017-10-31,VXUS.O,0.0062679083176557
2017-10-31,XLE.P,0.017523192484306
2017-11-30,ACWI.O,0.0145414115414042
2017-11-30,BIL.P,0.0007382168087735
2017-11-30,BNDX.O,0.0027555248496118
2017-11-30,BWX.P,0.0024927868261375
2017-11-30,CPER.P,0.0711648016276704
2017-11-30,CQQQ.P,-0.0012140188823848
2017-11-30,DBA.P,-0.0167714881166618
2017-11-30,DVY.O,0.0078177839900619
2017-11-30,EFA.P,0.0135352627570894
2017-11-30,EMB.O,0.0124534230459345
2017-11-30,EWA.P,0.0425783586952603
2017-11-30,EWG.P,-0.0041021740379673
2017-11-30,EWH.P,0.0188574082961636
2017-11-30,EWJ.P,0.0070263689920322
2017-11-30,EWQ.P,-0.0014312095116278
2017-11-30,EWT.P,0.0041745664900549
2017-11-30,EWU.P,0.0421875747003186
2017-11-30,EWY.P,0.0266670538148099
2017-11-30,EWZ.P,0.0564460209523394
2017-11-30,FLOT.P,-0.0001111261946196
2017-11-30,GLD.P,0.0210569777043765
2017-11-30,HYG.P,0.0024696989374437
2017-11-30,IAGG.B,-0.0026843479695254
2017-11-30,IBB.O,0.01560157474135
2017-11-30,ICLN.O,0.0558227999206473
2017-11-30,IEF.O,0.0018394497429072
2017-11-30,IEMG.P,0.0367218002406015
2017-11-30,IGOV.O,0.0078964974225774
2017-11-30,INDA.B,0.0448765437640117
2017-11-30,IUSG.O,0.00631155348834
2017-11-30,KSA.P,0.0499070400052716
2017-11-30,MBB.O,0.0026679514047682
2017-11-30,MCHI.O,0.017524458799941
2017-11-30,PFF.O,-0.0051794177570142
2017-11-30,QQQ.O,0.0060178834104676
2017-11-30,SHY.O,-0.0002063981598396
2017-11-30,SLV.P,0.0309477756286267
2017-11-30,SMH.P,-0.0106532342622781
2017-11-30,SPY.P,0.0120844941700342
2017-11-30,TIP.P,0.0093301555434655
2017-11-30,TLT.O,0.0180758103751412
2017-11-30,USO.P,0.047079337401918
2017-11-30,VCLT.O,0.0220234152096148
2017-11-30,VEGI.P,0.0344411041635241
2017-11-30,VGK.P,0.0153016829845225
2017-11-30,VONG.O,0.0086174183186107
2017-11-30,VTIP.O,0.0016964054868349
2017-11-30,VTWO.O,-0.0047696687964053
2017-11-30,VXUS.O,0.0207392700167707
2017-11-30,XLE.P,0.0527034694799775
2017-12-29,ACWI.O,0.0570120683112795
2017-12-29,BIL.P,0.0013129103761293
2017-12-29,BNDX.O,-0.0057016736725189
2017-12-29,BWX.P,0.0291945126504988
2017-12-29,CPER.P,-0.0289233632966271
2017-12-29,CQQQ.P,0.0635103927360558
2017-12-29,DBA.P,0.0037313430103196
2017-12-29,DVY.O,0.0213068180079329
2017-12-29,EFA.P,0.0502062302395804
2017-12-29,EMB.O,-0.0063738160534351
2017-12-29,EWA.P,0.0258955546826062
2017-12-29,EWG.P,0.0602665050009099
2017-12-29,EWH.P,0.0464201415697362
2017-12-29,EWJ.P,0.0502252628411823
2017-12-29,EWQ.P,0.0675848814466408
2017-12-29,EWT.P,0.0671085334868812
2017-12-29,EWU.P,0.0374092685559366
2017-12-29,EWY.P,0.0441745629157495
2017-12-29,EWZ.P,0.1517923362690947
2017-12-29,FLOT.P,0.0039354584241273
2017-12-29,GLD.P,0.0323493732308937
2017-12-29,HYG.P,0.0004584005115233
2017-12-29,IAGG.B,-0.0030739672297224
2017-12-29,IBB.O,0.0684649246911652
2017-12-29,ICLN.O,0.026824034327566
2017-12-29,IEF.O,-0.0215023210410048
2017-12-29,IEMG.P,0.0797891037004929
2017-12-29,IGOV.O,0.0256410256365546
2017-12-29,INDA.B,0.0327141669563699
2017-12-29,IUSG.O,0.0699274687460638
2017-12-29,KSA.P,0.0588235294117647
2017-12-29,MBB.O,-0.0115395439759341
2017-12-29,MCHI.O,0.1242861436641915
2017-12-29,PFF.O,-0.0118203309164067
2017-12-29,QQQ.O,0.0875706215288045
2017-12-29,SHY.O,-0.002862254065551
2017-12-29,SLV.P,0.022514071294559
2017-12-29,SMH.P,0.0889479602798808
